X,Y,t
0.9775008911134625,1.3760688517158675,3.12
0.9810744235661265,1.3623099171547814,3.13
0.9740015600474119,1.3387029808552833,3.14
0.9723609432524652,1.3161963414074773,3.15
0.9751254844133243,1.3019791027824659,3.16
0.9828529278790219,1.284487051332821,3.17
0.9735837043249137,1.2608362206025,3.18
0.9671731525644134,1.2523161227291035,3.19
0.9777590179995803,1.2198179493337034,3.2
0.9698060329807148,1.1799483904568449,3.21
0.9885752283857259,1.1458306240745069,3.22
0.9898884434566954,1.1178344525145911,3.23
1.0029871666564971,1.0915792400775581,3.24
1.0048758244763085,1.0583672737163148,3.25
1.010682548915342,1.0188213382280755,3.26
1.0004471183915773,0.9897066042532364,3.27
1.0234317797837589,0.9570385603599645,3.28
1.037484477083297,0.9319258543063532,3.29
1.0461588103732067,0.9208226190551522,3.3
1.0364686077659107,0.9235793564100645,3.31
1.03438162929581,0.9190688139470343,3.32
1.0344498004793758,0.9127361173169809,3.33
1.024194527262619,0.9055345318754409,3.34
1.0358322114396936,0.9030909959197905,3.35
1.0131883455272213,0.9026973097078332,3.36
1.0158699687619304,0.8776000040087,3.37
1.0177999686391037,0.8593561819213689,3.38
1.0259264257297642,0.8301675626084957,3.39
1.0328504331579254,0.8132240535961832,3.4
1.0596813362393553,0.8122556425999768,3.41
1.0720571076144279,0.7871330956657409,3.42
1.0653092837176183,0.7707325824369898,3.43
1.055330446073892,0.7697176712931711,3.44
1.0602347681772168,0.7588082201338073,3.45
1.0757803320399872,0.7438423921020478,3.46
1.072942469776345,0.7292766599872669,3.47
1.073051061041985,0.7112477672781069,3.48
1.0686232809214777,0.6932262560278561,3.49
1.0795148853031113,0.6788760313461322,3.5
1.0869651636131357,0.6700618647712632,3.51
1.1094144316961994,0.6636269305056616,3.52
1.0850105047779182,0.6561220746405331,3.53
1.1111706372353665,0.6522604606447779,3.54
1.1279783098751481,0.6412852911849798,3.55
1.1588387356888594,0.6219585076118922,3.56
1.1775299639052907,0.6121340984862919,3.57
1.2191780430478656,0.6027220048970011,3.58
1.2265549792030839,0.5960252414242689,3.59
1.2212530868963776,0.5850755140867104,3.6
1.2446987849215225,0.5770719775629547,3.61
1.2882636041600026,0.5605617744768358,3.62
1.2982986915335029,0.5448732735600583,3.63
1.3210835318380993,0.5332706555239559,3.64
1.332154213388582,0.5185679061108286,3.65
1.344167398648907,0.507187815156172,3.66
1.352901748488568,0.49786459034129205,3.67
1.3661947621729782,0.4864042810643724,3.68
1.3992482004317364,0.48045183079422016,3.69
1.4450547263800484,0.4750248811468794,3.7
1.4600737778260464,0.4688596839575255,3.71
1.4802034900724554,0.4602342360305669,3.72
1.5382537320721377,0.4575506075874486,3.73
1.5909952433029717,0.454176950260655,3.74
1.5874822494118719,0.44382504717446786,3.75
1.6158594841581262,0.437083413074571,3.76
1.6280682411812433,0.4362547974959705,3.77
1.6612104299149,0.43141123606396176,3.78
1.7133686791095717,0.4306633121399358,3.79
1.7312345057730156,0.41645327461836545,3.8
1.7738864348269145,0.41005580055948565,3.81
1.7618342936950153,0.4093828811121516,3.82
1.8105496476074066,0.3993523606001236,3.83
1.8375714108080459,0.3923716719558951,3.84
1.8499030460851262,0.3857534148963703,3.85
1.8622803057973771,0.3864160894141254,3.86
1.9052378717491538,0.38125100893225805,3.87
1.9261305968195725,0.3794514312081587,3.88
1.9942989391440278,0.3717856515976734,3.89
2.032722516915797,0.3679739598529167,3.9
2.0569705738988158,0.36816851024396907,3.91
2.0784233193680777,0.36387554683400597,3.92
2.0886233560696974,0.3599929246112983,3.93
2.078813968250251,0.3607501419138829,3.94
2.0972787326215174,0.3547237223356272,3.95
2.10198507310191,0.35505840206137246,3.96
2.1075238233459297,0.3483018906183592,3.97
2.1286616997586885,0.34303072887376623,3.98
2.1314181011199875,0.3421282010177986,3.99
2.143202469541737,0.34254460079593896,4.0
2.1671763121771823,0.34301196100227,4.01
2.154926174395397,0.3343503605804822,4.02
2.170241987616137,0.3335014076871533,4.03
2.1756214572254717,0.3295706991953173,4.04
2.226580688240035,0.3306898198594018,4.05
2.2519237620914763,0.32779760406035496,4.06
2.244911101830081,0.32850921242100717,4.07
2.271684197956365,0.32292585101797355,4.08
2.2547191605728027,0.3160766042870286,4.09
2.282648109971199,0.3131920959848503,4.1
2.258090988413337,0.3108966996859279,4.11
2.3153728575869983,0.3102312105333924,4.12
2.376526976021593,0.3121836868267097,4.13
2.383707462183453,0.31041469354898676,4.14
2.4110834562115238,0.3085177766774857,4.15
2.4610157150780925,0.3057183887954687,4.16
2.4783571521362653,0.30258924076818045,4.17
2.49888672336962,0.30557803118417554,4.18
2.5113072529510005,0.3059699813739667,4.19
2.519894685792153,0.303636164689541,4.2
2.5902639843163904,0.30081663474135395,4.21
2.6021203126239874,0.3011310839695924,4.22
2.6657868025322022,0.29962805072408166,4.23
2.746618684058445,0.2964894664723206,4.24
2.7938508677271168,0.29158943756604466,4.25
2.8584466135141215,0.28941128466405447,4.26
2.890767070237929,0.28747900377542435,4.27
2.910748205987538,0.2872701447948974,4.28
2.977783125425035,0.28663614991980235,4.29
3.0040679093114617,0.2909607167588099,4.3
3.035743465417599,0.2893472268118801,4.31
3.058923787966204,0.28787060398924674,4.32
3.066623551694422,0.2891000192473045,4.33
3.106678849302742,0.2856720240450086,4.34
3.1240154788998424,0.2814286750280607,4.35
3.1707242243333655,0.27789484222557015,4.36
3.1777253473719957,0.27828732191975264,4.37
3.2125865088253502,0.27876708346655726,4.38
3.2390835734966057,0.2818104759638641,4.39
3.2623495862434937,0.2794440766794721,4.4
3.316740408130962,0.2797908705612059,4.41
3.3814664231896527,0.2804519741152036,4.42
3.417363073580705,0.27859564558314376,4.43
3.431087647626139,0.2817242267141017,4.44
3.492064904122179,0.2836846437070636,4.45
3.493734841786458,0.28090405442583827,4.46
3.567990717532938,0.28381989770916044,4.47
3.5637858815533225,0.28704798203426674,4.48
3.6059781312582517,0.29227521205681534,4.49
3.5896893114230917,0.29374792990118237,4.5
3.6050414269651396,0.2981811427169299,4.51
3.665551551978361,0.294736560053662,4.52
3.705767071502648,0.2965365653971086,4.53
3.7289233766825505,0.2996340679184513,4.54
3.8013858851377345,0.29840673161048586,4.55
3.882210859219496,0.29529368826017216,4.56
3.9021648693016995,0.30089776926786893,4.57
3.92220754187686,0.3012532120220197,4.58
3.9665040783174152,0.3036942080120559,4.59
4.071729194062635,0.30169567692484045,4.6
4.127166015579584,0.29996241116338085,4.61
4.206638151772183,0.3025315104931509,4.62
4.254171393955327,0.3029366149319901,4.63
4.313769920619091,0.3065791921131113,4.64
4.366457490659901,0.3101404617576337,4.65
4.423782088160203,0.31832102026696574,4.66
4.471423567462614,0.32732449936863484,4.67
4.4497985345897195,0.32179483494921346,4.68
4.475789931677575,0.3249472575634519,4.69
4.5251236780808375,0.32789505774782113,4.7
4.585865182190079,0.33141249736198913,4.71
4.683650964501777,0.33516514944644243,4.72
4.733064260424621,0.3374259203375381,4.73
4.799495988523584,0.3413336849738787,4.74
4.869182554509414,0.34969506027909747,4.75
4.976160922779665,0.35666369542375165,4.76
5.08799653306858,0.36291936674540043,4.77
5.121513494498329,0.375997186182995,4.78
5.107608245777437,0.381797567609634,4.79
5.134728472564916,0.3897287409873782,4.8
5.159189891751559,0.4005519017283848,4.81
5.205711201607333,0.41095830096773617,4.82
5.228911890077823,0.4171162432794065,4.83
5.332774276600197,0.42736152418440526,4.84
5.3252918606572965,0.43736694957241845,4.85
5.31118833138212,0.4457708919545315,4.86
5.415700890988668,0.45696559954843674,4.87
5.5452440668862,0.47081139104500547,4.88
5.581257385747985,0.47928389432090435,4.89
5.6231025017928635,0.48579730348580497,4.9
5.585657883843177,0.4918701255553885,4.91
5.655889973387038,0.5048247078636385,4.92
5.636730668493661,0.5128473856736252,4.93
5.618255643112365,0.5236729130519506,4.94
5.660392478200894,0.5391353482769612,4.95
5.629555283574666,0.5545120712055313,4.96
5.7224490661699,0.5715631170954317,4.97
5.795400826764284,0.5880699838985411,4.98
5.891691581964746,0.6127700224296841,4.99
5.934734993619757,0.6209453656695142,5.0
6.004816638053195,0.6357363490842549,5.01
6.027231499743857,0.6578091104921819,5.02
6.184620342290699,0.6763962677672105,5.03
6.1380999340685785,0.7046729417863125,5.04
6.13121497282945,0.7314601228372758,5.05
6.105681950654059,0.7649281105558883,5.06
6.1843651226756915,0.8048676007417356,5.07
6.278613759132252,0.8280471719123315,5.08
6.424162305793866,0.854022399710293,5.09
6.485664265436945,0.8921706007879636,5.1
6.508971910146014,0.9251459112968231,5.11
6.575574943182681,0.9622062573415694,5.12
6.611731907198815,0.9862696899277174,5.13
6.622433415362707,1.008338838639855,5.14
6.731771196342846,1.0597872135736257,5.15
6.768926838489737,1.1113358458867835,5.16
6.8985534532816715,1.1577603209576226,5.17
6.817933794384866,1.19305239446538,5.18
6.781371883210735,1.251072233912265,5.19
6.7295419930912725,1.3199828201219193,5.2
6.70541155901198,1.3645019912429415,5.21
6.657052891167585,1.416928034213106,5.22
6.791219035070901,1.4528933839349412,5.23
6.77663784906608,1.5027037439462474,5.24
6.992039174788097,1.5539983197780722,5.25
7.066750838896656,1.6230413366300485,5.26
6.975150520113838,1.7024670250886218,5.27
6.998520763553857,1.7822270298930611,5.28
6.887060485534002,1.879244384201244,5.29
6.779769551417202,1.9752411929707092,5.3
6.765179041017406,2.038903872530238,5.31
6.780087668735863,2.097720569825773,5.32
6.929786619366681,2.198616785030662,5.33
6.995040975940746,2.288898959792963,5.34
6.892500383549774,2.3956565976137245,5.35
6.7745779508581725,2.457309421550718,5.36
6.8026582153426425,2.5885560709314737,5.37
6.726929679855454,2.671005771796073,5.38
6.59150726097701,2.7998971913336965,5.39
6.480268611958806,2.8831725314177716,5.4
6.363586943360577,2.9195743707958663,5.41
6.2527870307074505,3.0219153328219877,5.42
6.226813510755175,3.0975409001334433,5.43
6.184390901268373,3.2648315565444794,5.44
5.987939744570883,3.372229490652626,5.45
5.844816474425798,3.561445046845635,5.46
5.716872491389694,3.640740856521107,5.47
5.5690975895989485,3.7340540212315694,5.48
5.491814235162442,3.770967728774022,5.49
5.211612727697511,3.885588616132995,5.5
5.097329056757491,3.981772090610966,5.51
4.988728221406331,3.989464139520144,5.52
4.837215000332269,4.103400085745777,5.53
4.822692182503939,4.192717250156491,5.54
4.660992464912075,4.332499475837536,5.55
4.584591817902296,4.371215336467549,5.56
4.40844406598588,4.503526401819482,5.57
4.264129564717052,4.57253168555941,5.58
4.126787479443382,4.558623147501016,5.59
3.9500816947527975,4.6809738405093215,5.6
3.7867020855428506,4.730430152304759,5.61
3.7368029012435238,4.771903469650501,5.62
